"Customer #","Name","Address","City","State","Zip","Sales Rep","Account Type"
"1127","Taweel Wholesale LLC","undefined","Kenner","Louisiana","undefined","Jared Leuzinger","Retail"
"265","TDS","undefined","Everett","WA","undefined","Ben Wallner","Wholesale"
"1100","TeaTotaler's - Bobby Hubner","undefined","St. Augustine","FL","undefined","Derek Whitworth","Wholesale"
"1632","Terry's Health Products | ND","undefined","Bismark","ND","undefined","Brandon Good","Wholesale"
"1526","TEST CUSTOMER","undefined","","","undefined","John","Retail"
"794","TEXAS MARKET","undefined","AUSTIN","Texas","undefined","Jared Leuzinger","Wholesale"
"769","Texas Wholesale","undefined","Dallas","Tx - Texas","undefined","Jared Leuzinger","Distributor"
"836","That's Kava","undefined","Denver","CO","undefined","Brandon Good","Wholesale"
"1706","The Alternative Apothecary","undefined","Arvada","Colorado","undefined","Brandon Good","Wholesale"
"505","The Bee Hive Smoke Shop","undefined","San Jose","CA","undefined","Ben Wallner","Wholesale"
"390","The Botany Bay (Woodhill)","undefined","Lexington","Kentucky","undefined","Derek Whitworth","Retail"
"269","The Cave - Kirkland","undefined","Kirkland","WA","undefined","Ben Wallner","Wholesale"
"1268","The Cave Craft Beer And Smoke & Vape","undefined","Kirkland","WA","undefined","Ben Wallner","Wholesale"
"1808","The Chronik","undefined","Sioux Falls","South Dakota","undefined","Brandon Good","Wholesale"
"1547","The Cig Mart","undefined","Grass Valley","CA","undefined","Ben Wallner","Wholesale"
"1093","The Cloud Factory Vape Shop Smoke","undefined","East Rochester","NY","undefined","Derek Whitworth","Wholesale"
"1293","The Cloud Vape","undefined","Fairport","New York","undefined","Derek Whitworth","Wholesale"
"1768","THE CORNER MARKET","undefined","AUSTIN","Texas","undefined","Jared Leuzinger","Wholesale"
"1079","The Don Smoke Shop","undefined","Waukegan","Illinois","undefined","Unassigned","Wholesale"
"1286","The Don Smoke Shop NM","undefined","Albuquerque","NM","undefined","Jared Leuzinger","Wholesale"
"1255","The Fitter","undefined","Boulder","CO","undefined","Brandon Good","Wholesale"
"512","The Gas Pipe Smoke Shop","undefined","Dallas","TX","undefined","Jared Leuzinger","Wholesale"
"1091","The Glass Shack","undefined","Carson City","NV","undefined","Jared Leuzinger","Wholesale"
"134","The Hawaii Shop","undefined","Honolulu","Hawaii","undefined","Brandon Good","Wholesale"
"762","The Head Shop","undefined","Rapid City","SD","undefined","Brandon Good","Wholesale"
"1335","The Head Shop | RC","undefined","Rapid City","SD","undefined","Brandon Good","Wholesale"
"763","The Head Shop Hemphill","undefined","Flint","Michigan","undefined","Jared Leuzinger","Wholesale"
"909","The Heights Grocer","undefined","New York","NY","undefined","Derek Whitworth","Wholesale"
"1639","The Hemp Social","undefined","Jersey City","NJ","undefined","Derek Whitworth","Wholesale"
"684","The Herb Shop on Broad -BTG","undefined","Rome","GA","undefined","admin","Wholesale"
"1162","The Hideout Vape & Glass | CO","undefined","Loveland","CO","undefined","Brandon Good","Wholesale"
"1434","The Hippie Chicken","undefined","Wayne","NE","undefined","Jared Leuzinger","Wholesale"
"1121","The Hot Box","undefined","Beaverton","OR","undefined","Ben Wallner","Retail"
"1181","The Hot Box | Beaverton","undefined","Beaverton","OR","undefined","Ben Wallner","Wholesale"
"1096","The Hub Smoke Shop & Gifts | MO","undefined","Kansas City","MO","undefined","Brandon Good","Wholesale"
"638","The Joint and Vape","undefined","Phoneix","AZ","undefined","Jared Leuzinger","Wholesale"
"639","The Joint On 7th","undefined","phoenix","AZ","undefined","Jared Leuzinger","Wholesale"
"640","The Joint Smoke Shop 3","undefined","Glendale","AZ","undefined","Jared Leuzinger","Wholesale"
"1225","The Karma Casa | Golden","undefined","Golden","CO","undefined","Brandon Good","Wholesale"
"1107","The Karma House | CO","undefined","Lakewood","CO","undefined","Brandon Good","Wholesale"
"1129","The Karma Korner | Helena","undefined","Helena","MT","undefined","Brandon Good","Wholesale"
"764","The Kava Bar","undefined","Hickory","NC","undefined","Derek Whitworth","Wholesale"
"656","The Kava Den","undefined","Tucson","AZ","undefined","Jared Leuzinger","Wholesale"
"785","The Kind Connection Smoke Shop","undefined","Lake Havasu City","AZ","undefined","Jared Leuzinger","Wholesale"
"1781","The Kratom Depot","undefined","Moss Point","Mississippi","undefined","Jared Leuzinger","Wholesale"
"252","The Kratom Spot - Lancaster","undefined","Lancaster","Ohio","undefined","Jared","Wholesale"
"201","The Lemon Kratom","undefined","Lemon Grove","CA","undefined","Ben Wallner","Wholesale"
"389","The Little Dog","undefined","Longmont","Colorado","undefined","Brandon Good","Wholesale"
"1731","THE MELTING CLOCK SMOKE SHOP","undefined","ROCHESTER","Minnesota","undefined","ShipStation","Wholesale"
"562","The Mighty Quinn Smoke","undefined","SANTA ROSA","CA","undefined","Ben Wallner","Wholesale"
"1288","The Mini Smoke Shop","undefined","Albuquerque","NM","undefined","Jared Leuzinger","Wholesale"
"671","The Original Twigs","undefined","Omaha","NE","undefined","Jared Leuzinger","Wholesale"
"1441","THE OUTER LIMITS","undefined","SACRAMENTO","CA","undefined","Ben Wallner","Wholesale"
"1264","The Plug","undefined","Lincoln","NE","undefined","Jared Leuzinger","Wholesale"
"1843","The Point Vape & Smoke Shop","undefined","Austin","Texas","undefined","Jared Leuzinger","Wholesale"
"971","The Root Kava Co.","undefined","Boulder","CO","undefined","Brandon Good","Wholesale"
"260","The Smoke Academy","undefined","Colorado Springs","CO","undefined","Brandon Good","Wholesale"
"939","The Smoke Shop (Dickson)","undefined","Dickson","TN","undefined","Jared","Wholesale"
"658","The Spot Smoke Shop","undefined","Fresno","CA","undefined","Ben Wallner","Wholesale"
"682","The Spot Smoke Shop - Fresno","undefined","Fresno","CA","undefined","Ben Wallner","Wholesale"
"573","The Stash Smoke Shop Ltd","undefined","Milwaukie","OR","undefined","Ben Wallner","Wholesale"
"1678","The Valley Smoke Shop","undefined","Akron","OH","undefined","Joe Simmons","Wholesale"
"708","The valley smoke shop (Kent)","undefined","kent","OH","undefined","Sergio","Wholesale"
"705","The Valley Smoke Shop (Stow)","undefined","stow","OH","undefined","Sergio","Wholesale"
"711","The Vape Boutique - Ravenna","undefined","ravenna","OH","undefined","Sergio","Wholesale"
"183","The Vape Way","undefined","Plymouth","Massachusetts","undefined","Derek Whitworth","Wholesale"
"1969","The Vitamin Shoppe","undefined","","","undefined","Ben Wallner","Retail"
"1953","The Zero Proof","undefined","Atlanta","","undefined","Brandon Good","Retail"
"1560","Thee Hemp Company","undefined","Cranberry township","PA","undefined","Derek Whitworth","Wholesale"
"334","Thee Hempco","undefined","cranberry township","PA","undefined","Derek Whitworth","Wholesale"
"568","Three Kings","undefined","tempe","AZ","undefined","Jared Leuzinger","Wholesale"
"809","Three Monkeys Smokes","undefined","Rocklin","CA","undefined","Ben Wallner","Wholesale"
"949","Tick Tock Smoke Shop","undefined","newport","Michigan","undefined","Sergio","Wholesale"
"624","Timothy Svoboda","undefined","FOLSOM","California","undefined","ShipStation","Retail"
"766","Tip Top Tobacco","undefined","North Mankato","Minnesota","undefined","Derek Whitworth","Wholesale"
"1277","TKO Vapor","undefined","Albuquerque","NM","undefined","Jared Leuzinger","Wholesale"
"1311","Tobacco & More","undefined","Richmond","VA","undefined","Joe Simmons","Wholesale"
"1295","Tobacco & Vape (Ferrell Pkwy)","undefined","Virginia Beach","VA","undefined","Joe Simmons","Wholesale"
"1759","TOBACCO +","undefined","SOUTH DAYTONA","Minnesota","undefined","ShipStation","Wholesale"
"1326","Tobacco and Vape Outlet","undefined","Bellevue","NE","undefined","Jared Leuzinger","Wholesale"
"401","Tobacco Barn","undefined","ogden","UT","undefined","Sergio","Wholesale"
"466","Tobacco Barn San Francisco","undefined","San Francisco","CA","undefined","Ben Wallner","Distributor"
"1748","TOBACCO CORNER","undefined","CANON CITY","South Carolina","undefined","Brandon Good","Wholesale"
"1234","Tobacco Exchange | Virginia Beach","undefined","Virginia Beach","VA","undefined","Brandon Good","Wholesale"
"1332","Tobacco Express","undefined","Chesapeake","VA","undefined","Joe Simmons","Wholesale"
"1290","Tobacco House CBD & Delta 8 dispensary","undefined","Baltimore","MD","undefined","Derek Whitworth","Wholesale"
"1312","Tobacco King and Vape","undefined","Arlington","VA","undefined","Joe Simmons","Wholesale"
"1315","TOBACCO LAND VAPE & CIGAR","undefined","Virginia Beach","VA","undefined","Joe Simmons","Wholesale"
"757","TOBACCO MART","undefined","BURIEN","Washington","undefined","Ben Wallner","Wholesale"
"206","Tobacco Outlet","undefined","El Cajon","CA","undefined","Ben Wallner","Wholesale"
"1124","Tobacco Outlet | Up in Smoke NJ","undefined","Runnemede","NJ","undefined","Derek Whitworth","Wholesale"
"1319","Tobacco vape & phone repair","undefined","Charlotte","NC","undefined","Joe Simmons","Wholesale"
"1310","Tobacco vape cigars","undefined","Arlington","VA","undefined","Joe Simmons","Wholesale"
"1337","tobacco Vape shop H&K","undefined","Raleigh","NC","undefined","Joe Simmons","Wholesale"
"195","Tobacco World /Lamar ward","undefined","lincolnton","NC","undefined","Sergio","Wholesale"
"1462","TobaccoWorld","undefined","Springfield","MO","undefined","Joe Simmons","Wholesale"
"832","Todd Anderson","undefined","Nashville","Tennessee","undefined","SHOPIFY","Retail"
"591","todd swalberg","undefined","OMAHA","Nebraska","undefined","ShipStation","Retail"
"1774","Toke N Smoke","undefined","Goodyear","Arizona","undefined","Jared Leuzinger","Retail"
"351","Tom Leonard | Leonard Associates","undefined","Garrison","NY","undefined","Derek Whitworth","Wholesale"
"1911","Tommy's║U Pump It","undefined","Granbury","Texas","undefined","Jared Leuzinger","Retail"
"1823","TOMMYS CORNER","undefined","BRUNSWICK","Georgia","undefined","ShipStation","Retail"
"871","Tonix Vapors","undefined","Wagoner","Oklahoma","undefined","Jared Leuzinger","Wholesale"
"388","Tony Gaines - SF","undefined","Scottsdale","AZ","undefined","Jared Leuzinger","Wholesale"
"1465","TooTer's Vape Shop | College Station","undefined","College Station","TX","undefined","Jared Leuzinger","Wholesale"
"1466","TooTer's Vape Shop | College Station 2","undefined","College Station","TX","undefined","Jared Leuzinger","Wholesale"
"1275","Tooters Vape Shop | Bryan","undefined","Bryan","TX","undefined","Jared Leuzinger","Wholesale"
"276","Top Notch Smoke Shop","undefined","Rocklin","CA","undefined","Ben Wallner","Retail"
"829","TOP SHELF SMOKE SHOP","undefined","RESEDA","CA","undefined","Ben Wallner","Wholesale"
"1648","Topoo Novelty","undefined","Brooklyn","NY","undefined","Derek Whitworth","Distributor"
"1888","Toro Imports LLC","undefined","Houston","TX","undefined","Jared Leuzinger","Wholesale"
"1243","Total Wholesale","undefined","cleveland","OH","undefined","Unassigned","Distributor"
"426","TOWN SMOKE SHOP","undefined","SAN FRANCISCO","CA","undefined","Ben Wallner","Wholesale"
"715","Trend Smoke & Vape","undefined","Newport","KY","undefined","Sergio","Wholesale"
"174","Trifecta Farmacy Cannabis Dispensary","undefined","Norman","Oklahoma","undefined","Jared Leuzinger","Wholesale"
"241","Trifecta OKC","undefined","Moore","OK","undefined","Jared Leuzinger","Wholesale"
"469","Trippie Hippie","undefined","Colorado Springs","CO","undefined","Brandon Good","Wholesale"
"408","Triton Smoke Shop","undefined","Tempe","AZ","undefined","Jared Leuzinger","Wholesale"
"936","TSU Marathon","undefined","Nashville","Tennessee","undefined","Jared Leuzinger","Wholesale"
"963","Turning Leaf (Bismarck)","undefined","Bismarck","ND","undefined","Brandon Good","Wholesale"
"878","Two Brother's Discount Tb","undefined","Carthage","TN","undefined","Jared","Wholesale"
"1213","U Smoke LLC","undefined","Seattle","WA","undefined","Ben Wallner","Wholesale"
"19","UEG","undefined","Rochester Hills","MI","undefined","admin","Distributor"
"1189","Ultimate Sport Nutrition","undefined","Fort Collins","Colorado","undefined","Brandon Good","Retail"
"515","Union Smoke & Vape Shop","undefined","Colorado Springs","CO","undefined","Brandon Good","Wholesale"
"1937","Union Smoke Shop | CO","undefined","Colorado Springs","Colorado","undefined","Brandon Good","Retail"
"1327","Unitea Kava Lounge","undefined","Dunedin","Florida","undefined","Zalak Zaveri","Wholesale"
"1159","United Wholesale","undefined","Melbourne","Florida","undefined","Derek Whitworth","Distributor"
"724","UNIVERSITY MARKET","undefined","REDDING","CA","undefined","Ben Wallner","Wholesale"
"1777","Unknown","undefined","","","undefined","Brandon Good","Retail"
"1956","Unknown","undefined","","","undefined","Robert Farias","Retail"
"1957","Unknown","undefined","","","undefined","Robert Farias","Retail"
"1958","Unknown","undefined","","","undefined","Jared Leuzinger","Retail"
"1959","Unknown","undefined","","","undefined","Brandon Good","Retail"
"1961","Unknown","undefined","","","undefined","Jared Leuzinger","Retail"
"1962","Unknown","undefined","","","undefined","Brandon Good","Retail"
"1963","Unknown","undefined","","","undefined","Robert Farias","Retail"
"437","Uno Wireless distribution llc","undefined","south jordan","UT","undefined","Brandon Good","Distributor"
"647","Up in Smoke","undefined","San Jose","CA","undefined","Ben Wallner","Wholesale"
"1486","Up In Smoke America","undefined","Bulverde","TX","undefined","Jared Leuzinger","Wholesale"
"1435","Up in Smoke Smoke Shop","undefined","Costa Mesa,","CA","undefined","Jared Leuzinger","Wholesale"
"1482","up in smoke tx","undefined","bulverde","TX","undefined","Jared Leuzinger","Wholesale"
"1549","Up N Smoke II | WY","undefined","Laramie","WY","undefined","Brandon Good","Wholesale"
"1572","Up N Smoke II Jr | WY","undefined","Laramie","WY","undefined","Brandon Good","Wholesale"
"1231","USA Smoke & Vape","undefined","Los Angeles","CA","undefined","Ben Wallner","Wholesale"
"1209","V go market","undefined","greensville","SC","undefined","Unassigned","Wholesale"
"1864","V.Y.R.T. Shop LLC","undefined","Jersey City","New Jersey","undefined","Derek Whitworth","Wholesale"
"314","Valeo Global- Sales","undefined","Layton","Utah","undefined","Brandon Good","Wholesale"
"736","Van Buren Vape","undefined","Riverside","CA","undefined","Ben Wallner","Wholesale"
"87","Vanguard Enterprises","undefined","Boise","ID","undefined","admin","Wholesale"
"1488","Vape and Tobacco Outlet, Inc","undefined","Covington","LA","undefined","Jared Leuzinger","Wholesale"
"774","Vape Cafe","undefined","Valric","Florida","undefined","Derek Whitworth","Wholesale"
"1444","Vape City | Nevada","undefined","Las Vegas","NV","undefined","Jared Leuzinger","Wholesale"
"1352","Vape Colorado","undefined","Fort Collins","CO","undefined","Brandon Good","Wholesale"
"895","Vape Depot & Smoke Shop","undefined","Watertown","South Dakota","undefined","Brandon Good","Wholesale"
"292","Vape DZ","undefined","Fort Worth","TX","undefined","Jared Leuzinger","Wholesale"
"896","Vape Hut","undefined","Wyandotte","Michigan","undefined","Sergio","Wholesale"
"1539","Vape Hut - Wyandotte","undefined","Wyandotte","MI","undefined","Joe Simmons","Wholesale"
"1947","Vape Kastle Boise","undefined","Boise","","undefined","Jared Leuzinger","Retail"
"1540","Vape King","undefined","Oklahoma City","Oklahoma","undefined","Jared Leuzinger","Wholesale"
"1555","Vape Nook","undefined","Dover","DE","undefined","Derek Whitworth","Wholesale"
"337","Vape on State","undefined","Salt Lake City","UT","undefined","Brandon Good","Wholesale"
"1125","Vape Plus Inc","undefined","Bensalem","PA","undefined","Derek Whitworth","Wholesale"
"1470","Vapelife Hightsociety","undefined","Lodi","CA","undefined","Ben Wallner","Wholesale"
"458","Vapeology101","undefined","Brooklyn","NY","undefined","Derek Whitworth","Wholesale"
"1272","Vapes & Tobacco","undefined","Omaha","NE","undefined","Jared Leuzinger","Wholesale"
"755","Vapor Legends LLC","undefined","Medford","OR","undefined","Ben Wallner","Wholesale"
"1087","Vapor Plus Ok / Red Dirt / Mustang","undefined","Mustang","OK","undefined","Jared Leuzinger","Wholesale"
"972","Vapors Smoke Shop & Kava Bar","undefined","Wesley Chapel","FL","undefined","Brandon Good","Wholesale"
"550","Vaporwave sun city","undefined","sun city","AZ","undefined","Jared Leuzinger","Wholesale"
"790","Vaporwize","undefined","Cordova","Tennessee","undefined","Jared Leuzinger","Wholesale"
"1321","Velveta's dispensary & smoke shop","undefined","Washington","DC","undefined","Derek Whitworth","Wholesale"
"173","Venice smoke and cbd","undefined","Los Angeles","CA","undefined","Ben Wallner","Wholesale"
"663","VGO 16","undefined","Charlsetown","SC","undefined","Sergio","Wholesale"
"1174","VGO Market","undefined","Greensville","SC","undefined","Zalak","Wholesale"
"1417","Viable Alternatives","undefined","Boise","ID","undefined","Sergio","Wholesale"
"1418","Viable Alternatives - Nampa","undefined","Nampa","ID","undefined","Sergio","Wholesale"
"1503","Vibe City","undefined","Newark","Ohio","undefined","Joe Simmons","Wholesale"
"272","Vibes Vape & Smoke Shop","undefined","Plano","TX","undefined","Jared Leuzinger","Wholesale"
"1412","Village Cannabis Dispensary","undefined","Placitas","NM","undefined","Jared Leuzinger","Wholesale"
"752","Village Craft Beer & Smoke","undefined","New York","New York","undefined","Derek Whitworth","Wholesale"
"1518","Village Vapes","undefined","Rochester","NY","undefined","Derek Whitworth","Wholesale"
"1682","vim n' vigor health and fitness | HI","undefined","Honolulu","HI","undefined","Brandon Good","Wholesale"
"132","Vine Smoke Shop","undefined","Los Angeles","CA","undefined","Ben Wallner","Wholesale"
"1828","VIP SMOKE SHOP","undefined","LOS ANGELES","Illinois","undefined","Ben Wallner","Wholesale"
"700","VIP smoke shop - hamilton main bank","undefined","hamilton","OH","undefined","Unassigned","Wholesale"
"701","VIP smoke shop - Middleton","undefined","Middleton","OH","undefined","Sergio","Wholesale"
"354","vip smokes","undefined","valley","UT","undefined","Sergio","Wholesale"
"474","VIP VAPE STORE","undefined","San Rafael","CA","undefined","Ben Wallner","Wholesale"
"875","Virginia's Market","undefined","Nashville","TN","undefined","Jared","Wholesale"
"1112","VISHIONS SMOKE SHOP","undefined","SANTA BARBARA","CA","undefined","Ben Wallner","Wholesale"
"1785","VOLCANO SMOKE N VAPE","undefined","PETALUMA","CA","undefined","Ben Wallner","Wholesale"
"267","Vype Vapor","undefined","Tempe","AZ","undefined","Jared Leuzinger","Wholesale"
"1105","Vype Vapor - Arizona","undefined","Tempe","Arizona","undefined","Jared Leuzinger","Retail"
"1048","Vype vapor las vegas","undefined","las vegas","Nevada","undefined","Jared Leuzinger","Retail"
"651","W&T Smoke and Vape","undefined","Sunnyvale","CA","undefined","Ben Wallner","Wholesale"
"1195","WAA Wholesale","undefined","Gretna","Louisiana","undefined","Jared Leuzinger","Retail"
"554","wake n bake smoke shop","undefined","wheaton","IL","undefined","Unassigned","Wholesale"
"585","Walker Grant","undefined","FORTUNA","California","undefined","ShipStation","Retail"
"1258","Wallys Tobacco & Vape","undefined","Lincoln","NE","undefined","Jared Leuzinger","Wholesale"
"777","Warner Wirless Gears LLC","undefined","Houston","TX","undefined","Jared Leuzinger","Distributor"
"908","Wellspring Corp","undefined","New York","NY","undefined","Derek Whitworth","Wholesale"
"1569","Wenatchee Natural Foods","undefined","Wenatchee","WA","undefined","Derek Whitworth","Wholesale"
"1046","West 11th Smoke Emporium","undefined","Eugene","Oregon","undefined","Ben Wallner","Wholesale"
"1679","West Mifflin Tobacco & Vape","undefined","West Mifflin","Pennsylvania","undefined","Derek Whitworth","Wholesale"
"526","Whelan's Smoke Shop - Ray","undefined","Berkeley","CA","undefined","Ben Wallner","Wholesale"
"569","White Cloud","undefined","mesa","AZ","undefined","Jared Leuzinger","Wholesale"
"1810","White Cloud Smoke & Vape","undefined","Coeur D'Alene Idaho","Idaho","undefined","Jared Leuzinger","Retail"
"961","Wholesale Express- ED","undefined","Marietta","GA","undefined","Zalak","Distributor"
"1814","WHOLESOME FARMS MARKET","undefined","BROOKLYN","New York","undefined","ShipStation","Retail"
"519","Wild Craft Labs | Lakewood","undefined","Lakewood","CO","undefined","Brandon Good","Wholesale"
"273","Wild Craft Labs | Portland","undefined","Portland","OR","undefined","Brandon Good","Wholesale"
"833","Wild Side - Champaign","undefined","Champaign","IL","undefined","admin","Wholesale"
"981","WILD SIDE AMHERST-AM1 (MA)","undefined","Amherst","MA","undefined","admin","Wholesale"
"343","WILD SIDE ANN ARBOR-AA2 (MI)","undefined","Ann Arbor","MI","undefined","admin","Wholesale"
"1067","WILD SIDE ATHENS-GA (GA)","undefined","Athens","GA","undefined","admin","Wholesale"
"1066","WILD SIDE ATHENS-GA2 (GA)","undefined","Athens","GA","undefined","admin","Wholesale"
"865","WILD SIDE AUBURN-AU (AL)","undefined","Auburn","AL","undefined","admin","Wholesale"
"1967","WILD SIDE BALLWIN-BW (MO)","undefined","","","undefined","Robert Farias","Retail"
"856","WILD SIDE BATON ROUGE-BR (LA)","undefined","Baton Rouge","LA","undefined","Jared Leuzinger","Wholesale"
"946","WILD SIDE BATON ROUGE-BR2 (LA)","undefined","Baton Rouge","LA","undefined","Jared Leuzinger","Wholesale"
"341","WILD SIDE BIRMINGHAM-BH (MI)","undefined","Birmingham","MI","undefined","admin","Wholesale"
"974","WILD SIDE BLACKSBURG-BB (VA)","undefined","Blacksburg","VA","undefined","admin","Wholesale"
"866","WILD SIDE BLOOMINGTON-BL (IN)","undefined","Bloomington","IN","undefined","admin","Wholesale"
"844","WILD SIDE BOULDER-BO (CO)","undefined","Boulder","CO","undefined","Brandon Good","Wholesale"
"1484","WILD SIDE BURLINGTON (IA)","undefined","Burlington","IA","undefined","Jared Leuzinger","Wholesale"
"996","WILD SIDE CAMARILLO-CAM (CA)","undefined","Camarillo","CA","undefined","Ben Wallner","Wholesale"
"1071","WILD SIDE CHAMPAIGN-CP2 (IL)","undefined","Champaign","IL","undefined","admin","Wholesale"
"852","WILD SIDE CHARLESTON-CR (SC)","undefined","Charleston","SC","undefined","admin","Wholesale"
"1072","WILD SIDE CLEMSON-CL (SC)","undefined","Clemson","SC","undefined","admin","Wholesale"
"983","WILD SIDE COLLEGE STATION-CS (TX)","undefined","College Station","TX","undefined","Jared Leuzinger","Wholesale"
"1070","WILD SIDE COLLEGE STATION-CS2 (TX)","undefined","College Station","TX","undefined","Jared Leuzinger","Wholesale"
"978","WILD SIDE COLUMBIA-MO (MO)","undefined","Columbia","MO","undefined","admin","Wholesale"
"854","WILD SIDE CONWAY-CW (SC)","undefined","Conway","SC","undefined","admin","Wholesale"
"849","WILD SIDE CORVALLIS-CV (OR)","undefined","corvallis","Oregon","undefined","admin","Retail"
"984","WILD SIDE EAST LANSING-EL (MI)","undefined","East Lansing","MI","undefined","admin","Wholesale"
"850","WILD SIDE EUGENE-EG (OR)","undefined","Eugene","OR","undefined","Ben Wallner","Wholesale"
"1069","WILD SIDE FIRESTONE-FRS (CO)","undefined","Firestone","CO","undefined","Brandon Good","Wholesale"
"1779","WILD SIDE FLAGSTAFF- FS2","undefined","Flagstaff","Arizona","undefined","Robert Farias","Retail"
"998","WILD SIDE FLAGSTAFF-FS (AZ)","undefined","Flagstaff","AZ","undefined","Jared Leuzinger","Wholesale"
"846","WILD SIDE FORT COLLINS-FC (CO)","undefined","Fort Collins","CO","undefined","Brandon Good","Wholesale"
"848","WILD SIDE FORT COLLINS-FC2 (CO)","undefined","Fort Collins","CO","undefined","Brandon Good","Wholesale"
"986","WILD SIDE GAINESVILLE-GV (FL)","undefined","Gainesville","FL","undefined","admin","Wholesale"
"1024","WILD SIDE GAINESVILLE-GV2 (FL)","undefined","Gainesville","FL","undefined","admin","Wholesale"
"853","WILD SIDE GREELEY-GL (CO)","undefined","Greeley","CO","undefined","Brandon Good","Wholesale"
"1714","WILD SIDE GREELEY-GL2 (CO)","undefined","Greeley","Colorado","undefined","Brandon Good","Wholesale"
"340","Wild Side HQ Main","undefined","Livonia","MI","undefined","admin","Wholesale"
"1109","WILD SIDE HUMBLE-HU (TX)","undefined","Humble","TX","undefined","Jared Leuzinger","Wholesale"
"1002","WILD SIDE ISLA VISTA-IV (CA)","undefined","Isla Vista","CA","undefined","Ben Wallner","Wholesale"
"991","WILD SIDE KALAMAZOO-KZ (MI)","undefined","Kalamazoo","MI","undefined","admin","Wholesale"
"1270","WILD SIDE KANSAS CITY-KCK (KS)","undefined","Kansas City","KS","undefined","Jared Leuzinger","Wholesale"
"977","WILD SIDE LANSING-LS (MI)","undefined","Lansing","MI","undefined","admin","Wholesale"
"1064","WILD SIDE LAWRENCE-LR (KS)","undefined","Lawrence","KS","undefined","Jared Leuzinger","Wholesale"
"1063","WILD SIDE LAWRENCE-LR2 (KS)","undefined","Lawrence","KS","undefined","Jared Leuzinger","Wholesale"
"1061","WILD SIDE LIVONIA-LV (MI)","undefined","Liviona","MI","undefined","admin","Wholesale"
"418","Wild Side Livonia-LV | JNC Management","undefined","Livonia","MI","undefined","admin","Wholesale"
"1659","WILD SIDE LOVELAND-LL","undefined","Loveland","CO","undefined","Brandon Good","Wholesale"
"863","WILD SIDE MANCHESTER-MC1 (NH)","undefined","Manchester","NH","undefined","admin","Wholesale"
"1008","WILD SIDE MESA-MS (AZ)","undefined","Mesa","AZ","undefined","Jared Leuzinger","Wholesale"
"994","WILD SIDE MONROEVILLE-MV (PA)","undefined","Monroeville","PA","undefined","admin","Wholesale"
"1007","WILD SIDE MOORPARK-MPARK (CA)","undefined","Moorpark","CA","undefined","Ben Wallner","Wholesale"
"425","WILD SIDE MOUNT PLEASANT-MP (MI)","undefined","Mt Pleasant","MI","undefined","admin","Wholesale"
"868","WILD SIDE MUNCIE-MN (IN)","undefined","Muncie","IN","undefined","admin","Wholesale"
"987","WILD SIDE NASHUA-NS (NH)","undefined","Nashua","NH","undefined","admin","Wholesale"
"1009","WILD SIDE NORMAN-NM (OK)","undefined","Norman","OK","undefined","Jared Leuzinger","Wholesale"
"845","WILD SIDE NORTH HAMPTON-HAM (NH)","undefined","North Hampton","NH","undefined","admin","Wholesale"
"1034","WILD SIDE ORLANDO-OL (FL)","undefined","Orlando","FL","undefined","admin","Wholesale"
"1011","WILD SIDE PASO ROBLES-PAS (CA)","undefined","Paso Robles","CA","undefined","Ben Wallner","Wholesale"
"1143","WILD SIDE PITT-PITT (PA)","undefined","Pittsburgh","PA","undefined","admin","Wholesale"
"1056","WILD SIDE POOLER-PL (GA)","undefined","Pooler","GA","undefined","admin","Wholesale"
"864","WILD SIDE PORTLAND-PT (ME)","undefined","Portland","ME","undefined","admin","Wholesale"
"851","WILD SIDE SALEM-SL (OR)","undefined","Salem","OR","undefined","Ben Wallner","Wholesale"
"950","WILD SIDE SAN LUIS OBISPO-SLO (CA)","undefined","San Luis Obispo","CA","undefined","Ben Wallner","Wholesale"
"1055","WILD SIDE SAVANNAH-SA (GA)","undefined","Savannah","GA","undefined","admin","Wholesale"
"948","WILD SIDE SIMI VALLEY-SIMI (CA)","undefined","Simi Valley","CA","undefined","Ben Wallner","Wholesale"
"1051","WILD SIDE SPRING-SP","undefined","Spring","TX","undefined","Jared Leuzinger","Wholesale"
"1015","WILD SIDE STILLWATER-SW (OK)","undefined","Stillwater","OK","undefined","Jared Leuzinger","Wholesale"
"857","WILD SIDE TACOMA-TC (WA)","undefined","Tacoma","WA","undefined","Ben Wallner","Wholesale"
"1018","WILD SIDE TEMPE-TP (AZ)","undefined","Tempe","AZ","undefined","Jared Leuzinger","Wholesale"
"1016","WILD SIDE THOUSAND OAKS-T.O. (CA)","undefined","Thousand Oaks","CA","undefined","Ben Wallner","Wholesale"
"1776","WILD SIDE TOPEKA-TK (KS)","undefined","Topeka","Kansas","undefined","Robert Farias","Retail"
"1019","WILD SIDE TUCSON-TUC (AZ)","undefined","Tucson","AZ","undefined","Jared Leuzinger","Wholesale"
"1003","WILD SIDE VENTURA-JOHNSON (CA)","undefined","Ventura","CA","undefined","Ben Wallner","Wholesale"
"1006","WILD SIDE VENTURA-MAIN (CA)","undefined","Ventura","CA","undefined","Ben Wallner","Wholesale"
"869","WILD SIDE WEST LAFAYETTE-LF (IN)","undefined","Lafayette","IN","undefined","admin","Wholesale"
"342","WILD SIDE YPSILANTI-YP (MI)","undefined","Ypsilanti","MI","undefined","admin","Wholesale"
