Issued date,Account ID,Bill_to_name,Billing Address,Bill_to_city,Billing State,Bill_to_zip,Customer Name,Default_salesman,Product_id,Product,Sales order Number,So_status,Sales person,So c1,So_c2,So_c3,So_c4,So_c5,So_c6,Sales Order ID,Soitem_id,Soitem_product_number,Customer ID,Product_description,Sales Order Item Description,Soitem_type,BOL,Carrier_name,Company_id,Company_name,Ship_status,Sales_order_number,Status ID,Salesmaninitials,Fulfilled Quantity,Last_unitprice,So_ct,Unitprice,Total price,Total cost,Sales Order Line Item
01-05-2026,1966,White Cloud- Post Falls,6290 W Seltice Way Suite 105,Post Falls,Idaho,83854,White Cloud- Post Falls,Jared Leuzinger,199,Acrylic-007,10092,Fulfilled,Jared,,,,,,,25187,"76,272",Acrylic-007,1697,4-Tier Acrylic Focus+Flow Topper-  Empty White,4-Tier Acrylic Focus+Flow Topper-  Empty White,Sale,229333,UPS,1,CWL Brands,Shipped,10092,30,JL,3.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-05-2026,1966,White Cloud- Post Falls,6290 W Seltice Way Suite 105,Post Falls,Idaho,83854,White Cloud- Post Falls,Jared Leuzinger,11,Shipping,10092,Fulfilled,Jared,,,,,,,25187,"76,319",Shipping,1697,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121451970,Shipping,229333,UPS,1,CWL Brands,Shipped,10092,30,JL,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-05-2026,1644,New Smoke Shop,1 Coppland St,Quincy,Massachusetts,2169,New Smoke Shop,,207,KB-3000,10076,Fulfilled,DerekW,,,,,,,25169,"76,188",KB-3000,1422,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229258,UPS,1,CWL Brands,Shipped,10076,30,DW,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-05-2026,1644,New Smoke Shop,1 Coppland St,Quincy,Massachusetts,2169,New Smoke Shop,,11,Shipping,10076,Fulfilled,DerekW,,,,,,,25169,"76,191",Shipping,1422,Shipping,Shipping,Shipping,229258,UPS,1,CWL Brands,Shipped,10076,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
01-05-2026,1644,New Smoke Shop,1 Coppland St,Quincy,Massachusetts,2169,New Smoke Shop,,11,Shipping,10076,Fulfilled,DerekW,,,,,,,25169,"76,266",Shipping,1422,Shipping,Shipping Tracking: 1Z90V7160338375915,Shipping,229258,UPS,1,CWL Brands,Shipped,10076,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-05-2026,948,WILD SIDE SIMI VALLEY-SIMI (CA),"1750 E Los Angeles Ave 
Suite D",Simi Valley,California,93065,WILD SIDE SIMI VALLEY-SIMI (CA),,206,KB-4000,10078,Fulfilled,admin,,,,,,,25171,"76,201",KB-4000,784,Focus MC12,Focus MC12,Sale,229197,UPS,1,CWL Brands,Shipped,10078,30,ADM,2.00,$576.0000,2.00,$669.60,"$1,339.20",$458.37,2.00
01-05-2026,948,WILD SIDE SIMI VALLEY-SIMI (CA),"1750 E Los Angeles Ave 
Suite D",Simi Valley,California,93065,WILD SIDE SIMI VALLEY-SIMI (CA),,11,Shipping,10078,Fulfilled,admin,,,,,,,25171,"76,232",Shipping,784,Shipping,Shipping Tracking: 1Z90V7160313659530,Shipping,229197,UPS,1,CWL Brands,Shipped,10078,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,857,WILD SIDE TACOMA-TC (WA),"4802 S. Center St., Suite B",Tacoma,Washington,98409,WILD SIDE TACOMA-TC (WA),,207,KB-3000,10116,Fulfilled,admin,,,,,,,25210,"76,320",KB-3000,695,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229548,UPS,1,CWL Brands,Shipped,10116,30,ADM,20.00,$60.0000,2.00,$55.80,"$1,116.00",$104.89,2.00
01-05-2026,857,WILD SIDE TACOMA-TC (WA),"4802 S. Center St., Suite B",Tacoma,Washington,98409,WILD SIDE TACOMA-TC (WA),,11,Shipping,10116,Fulfilled,admin,,,,,,,25210,"76,335",Shipping,695,Shipping,Shipping Tracking: 1Z90V7160315115739,Shipping,229548,UPS,1,CWL Brands,Shipped,10116,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,1018,WILD SIDE TEMPE-TP (AZ),"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,WILD SIDE TEMPE-TP (AZ),,206,KB-4000,10099,Fulfilled,admin,,,,,,,25195,"76,294",KB-4000,854,Focus MC12,Focus MC12,Sale,229418,UPS,1,CWL Brands,Shipped,10099,30,ADM,2.00,$576.0000,2.00,$669.60,"$1,339.20",$433.67,2.00
01-05-2026,1018,WILD SIDE TEMPE-TP (AZ),"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,WILD SIDE TEMPE-TP (AZ),,11,Shipping,10099,Fulfilled,admin,,,,,,,25195,"76,330",Shipping,854,Shipping,Shipping Tracking: 1Z90V7160307506680,Shipping,229418,UPS,1,CWL Brands,Shipped,10099,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,1003,WILD SIDE VENTURA-JOHNSON (CA),2850 Johnson Dr Suite C,Ventura,California,93003,WILD SIDE VENTURA-JOHNSON (CA),,206,KB-4000,10105,Fulfilled,admin,,,,,,,25200,"76,304",KB-4000,839,Focus MC12,Focus MC12,Sale,229463,UPS,1,CWL Brands,Shipped,10105,30,ADM,6.00,$576.0000,2.00,$669.60,"$4,017.60","$1,301.01",2.00
01-05-2026,1003,WILD SIDE VENTURA-JOHNSON (CA),2850 Johnson Dr Suite C,Ventura,California,93003,WILD SIDE VENTURA-JOHNSON (CA),,11,Shipping,10105,Fulfilled,admin,,,,,,,25200,"76,332",Shipping,839,Shipping,Shipping Tracking: 1Z90V7160306482707,Shipping,229463,UPS,1,CWL Brands,Shipped,10105,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,869,WILD SIDE WEST LAFAYETTE-LF (IN),111 S River Rd Suite C,West Lafayette,Indiana,47906,WILD SIDE WEST LAFAYETTE-LF (IN),,193,KB-3001,10084,Fulfilled,admin,,,,,,,25178,"76,235",KB-3001,707,Release + Relax 12pk,Release + Relax 12pk,Sale,229227,UPS,1,CWL Brands,Shipped,10084,30,ADM,6.00,$60.0000,2.00,$55.80,$334.80,$99.00,2.00
01-05-2026,869,WILD SIDE WEST LAFAYETTE-LF (IN),111 S River Rd Suite C,West Lafayette,Indiana,47906,WILD SIDE WEST LAFAYETTE-LF (IN),,11,Shipping,10084,Fulfilled,admin,,,,,,,25178,"76,239",Shipping,707,Shipping,Shipping Tracking: 1Z90V7160329863879,Shipping,229227,UPS,1,CWL Brands,Shipped,10084,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,860,SMOKE RINGS WILMINGTON-WT (NC),1207 S Kerr Ave,Wilmington,North Carolina,28403,SMOKE RINGS WILMINGTON-WT (NC),,206,KB-4000,10095,Fulfilled,admin,,,,,,,25189,"76,276",KB-4000,698,Focus MC12,Focus MC12,Sale,229357,UPS,1,CWL Brands,Shipped,10095,30,ADM,2.00,$576.0000,2.00,$669.60,"$1,339.20",$444.89,2.00
01-05-2026,860,SMOKE RINGS WILMINGTON-WT (NC),1207 S Kerr Ave,Wilmington,North Carolina,28403,SMOKE RINGS WILMINGTON-WT (NC),,207,KB-3000,10095,Fulfilled,admin,,,,,,,25189,"76,277",KB-3000,698,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229357,UPS,1,CWL Brands,Shipped,10095,30,ADM,6.00,$60.0000,2.00,$55.80,$334.80,$31.47,4.00
01-05-2026,860,SMOKE RINGS WILMINGTON-WT (NC),1207 S Kerr Ave,Wilmington,North Carolina,28403,SMOKE RINGS WILMINGTON-WT (NC),,11,Shipping,10095,Fulfilled,admin,,,,,,,25189,"76,284",Shipping,698,Shipping,Shipping Tracking: 1Z90V7160306727630,Shipping,229357,UPS,1,CWL Brands,Shipped,10095,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,6.00
01-05-2026,862,SMOKE RINGS WINSTON SALEM-WS (NC),1106 Burke St,Winston-Salem,North Carolina,27101,SMOKE RINGS WINSTON SALEM-WS (NC),,206,KB-4000,10094,Fulfilled,admin,,,,,,,25188,"76,274",KB-4000,700,Focus MC12,Focus MC12,Sale,229340,UPS,1,CWL Brands,Shipped,10094,30,ADM,2.00,$576.0000,2.00,$669.60,"$1,339.20",$444.89,2.00
01-05-2026,862,SMOKE RINGS WINSTON SALEM-WS (NC),1106 Burke St,Winston-Salem,North Carolina,27101,SMOKE RINGS WINSTON SALEM-WS (NC),,207,KB-3000,10094,Fulfilled,admin,,,,,,,25188,"76,275",KB-3000,700,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229340,UPS,1,CWL Brands,Shipped,10094,30,ADM,16.00,$60.0000,2.00,$55.80,$892.80,$83.91,4.00
01-05-2026,862,SMOKE RINGS WINSTON SALEM-WS (NC),1106 Burke St,Winston-Salem,North Carolina,27101,SMOKE RINGS WINSTON SALEM-WS (NC),,11,Shipping,10094,Fulfilled,admin,,,,,,,25188,"76,285",Shipping,700,Shipping,Shipping Tracking: 1Z90V7160333421543,Shipping,229340,UPS,1,CWL Brands,Shipped,10094,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,6.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,206,KB-4000,10100,Fulfilled,admin,,,,,,,25196,"76,295",KB-4000,116,Focus MC12,Focus MC12,Sale,229425,UPS,1,CWL Brands,Shipped,10100,30,ADM,4.00,$576.0000,1.00,$576.00,"$2,304.00",$878.36,1.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,43,FG-120g Red Powder,10100,Fulfilled,admin,,,,,,,25196,"76,296",FG-120g Red Powder,116,120g Red Powder,120g Red Powder,Sale,229425,UPS,1,CWL Brands,Shipped,10100,30,ADM,3.00,$11.5000,1.00,$5.60,$16.80,$7.97,2.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,44,FG-120g White Powder,10100,Fulfilled,admin,,,,,,,25196,"76,297",FG-120g White Powder,116,120g White Powder,120g White Powder,Sale,229425,UPS,1,CWL Brands,Shipped,10100,30,ADM,2.00,$11.5000,1.00,$5.60,$11.20,$5.34,3.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,204,KB-3003,10100,Fulfilled,admin,,,,,,,25196,"76,298",KB-3003,116,Mango-Tango 12pk,Mango-Tango 12pk,Sale,229425,UPS,1,CWL Brands,Shipped,10100,30,ADM,2.00,$72.0000,1.00,$60.00,$120.00,$34.47,4.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,11,Shipping,10100,Fulfilled,admin,,,,,,,25196,"76,740",Shipping,116,Shipping,Shipping Tracking: WILL CALL,Shipping,229425,UPS,1,CWL Brands,Shipped,10100,30,ADM,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-05-2026,849,WILD SIDE CORVALLIS-CV (OR),"820 Nw 9th St, Suite 104",corvallis,Oregon,97330,WILD SIDE CORVALLIS-CV (OR),,206,KB-4000,10112,Fulfilled,admin,,,,,,,25206,"76,312",KB-4000,687,Focus MC12,Focus MC12,Sale,229500,UPS,1,CWL Brands,Shipped,10112,30,ADM,2.00,$576.0000,2.00,$669.60,"$1,339.20",$433.67,2.00
01-05-2026,849,WILD SIDE CORVALLIS-CV (OR),"820 Nw 9th St, Suite 104",corvallis,Oregon,97330,WILD SIDE CORVALLIS-CV (OR),,11,Shipping,10112,Fulfilled,admin,,,,,,,25206,"76,337",Shipping,687,Shipping,Shipping Tracking: 1Z90V7160301601140,Shipping,229500,UPS,1,CWL Brands,Shipped,10112,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,206,KB-4000,10118,Fulfilled,DerekW,,,,,,,25213,"76,327",KB-4000,991,Focus MC12,Focus MC12,Sale,229722,Saia,1,CWL Brands,Shipped,10118,30,DW,112.00,$576.0000,1.00,$576.00,"$64,512.00","$25,464.16",1.00
01-05-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,11,Shipping,10118,Fulfilled,DerekW,,,,,,,25213,"76,328",Shipping,991,Shipping,Shipping,Shipping,229722,Saia,1,CWL Brands,Shipped,10118,30,DW,1.00,$0.0000,1.00,$400.00,$400.00,$0.05,2.00
01-05-2026,1155,Tacony,4901 Levick Street,philadelphia,Pennsylvania,19135,Tacony,,11,Shipping,10118,Fulfilled,DerekW,,,,,,,25213,"76,488",Shipping,991,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121490800,Shipping,229722,Saia,1,CWL Brands,Shipped,10118,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-05-2026,1235,pittsburgh wholesale,1810 parkway view dr,pittsburgh,Pennsylvania,15205,pittsburgh wholesale,,174,KB-038,10120,Fulfilled,DerekW,,,,,,,25215,"76,343",KB-038,1071,"Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)","Acrylic Kit- Black( 4 FF, 2 Zoom, 1 Mango, 1 RR)",Sale,229715,UPS,1,CWL Brands,Shipped,10120,30,DW,1.00,$0.0000,1.00,$299.00,$299.00,$107.10,1.00
01-05-2026,1235,pittsburgh wholesale,1810 parkway view dr,pittsburgh,Pennsylvania,15205,pittsburgh wholesale,,11,Shipping,10120,Fulfilled,DerekW,,,,,,,25215,"76,398",Shipping,1071,Shipping,Shipping Tracking: 1Z90V7160334184110,Shipping,229715,UPS,1,CWL Brands,Shipped,10120,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-05-2026,1575,Cigarville Inc,51 W 14th St,New York,New York,10011,Cigarville Inc,,206,KB-4000,10106,Fulfilled,DerekW,,,,,,,25201,"76,305",KB-4000,1359,Focus MC12,Focus MC12,Credit Return,,,0,,,,0,DW,1.00,$576.0000,1.00,-$720.00,-$720.00,-$219.73,1.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,206,KB-4000,10026,Fulfilled,DerekW,,,,,,,25018,"75,637",KB-4000,30,Focus MC12,Focus MC12,Sale,229920,Saia,1,CWL Brands,Shipped,10026,30,DW,50.00,$576.0000,1.00,$612.00,"$30,600.00","$10,979.50",1.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,194,KB-4001,10026,Fulfilled,DerekW,,,,,,,25018,"75,638",KB-4001,30,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,229920,Saia,1,CWL Brands,Shipped,10026,30,DW,4.00,$651.0000,1.00,$525.60,"$2,102.40",$700.78,2.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,197,KB-4002,10026,Fulfilled,DerekW,,,,,,,25018,"75,639",KB-4002,30,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,229920,Saia,1,CWL Brands,Shipped,10026,30,DW,1.00,$504.0000,1.00,$432.00,$432.00,$119.31,3.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,205,KB-4003,10026,Fulfilled,DerekW,,,,,,,25018,"75,640",KB-4003,30,Mango-Tango MC 12CT,Mango-Tango MC 12CT,Sale,229920,Saia,1,CWL Brands,Shipped,10026,30,DW,1.00,$864.0000,1.00,$554.40,$554.40,$174.74,4.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,11,Shipping,10026,Fulfilled,DerekW,,,,,,,25018,"76,744",Shipping,30,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121601430,Shipping,229920,Saia,1,CWL Brands,Shipped,10026,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,207,KB-3000,10080,Fulfilled,BrandonG,,,,,,,25174,"76,214",KB-3000,1452,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229890,UPS,1,CWL Brands,Shipped,10080,30,BG,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,196,KB-3002,10080,Fulfilled,BrandonG,,,,,,,25174,"76,215",KB-3002,1452,Zoom 12PK,Zoom 12PK,Sale,229890,UPS,1,CWL Brands,Shipped,10080,30,BG,4.00,$42.0000,1.00,$42.00,$168.00,$64.92,2.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,204,KB-3003,10080,Fulfilled,BrandonG,,,,,,,25174,"76,216",KB-3003,1452,Mango-Tango 12pk,Mango-Tango 12pk,Sale,229890,UPS,1,CWL Brands,Shipped,10080,30,BG,2.00,$72.0000,1.00,$60.00,$120.00,$34.47,3.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,11,Shipping,10080,Fulfilled,BrandonG,,,,,,,25174,"76,217",Shipping,1452,Shipping,Shipping,Shipping,229890,UPS,1,CWL Brands,Shipped,10080,30,BG,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,4.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,74,CC Processing,10080,Fulfilled,BrandonG,,,,,,,25174,"76,427",CC Processing,1452,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229890,UPS,1,CWL Brands,Shipped,10080,30,BG,1.00,$0.0000,1.00,$23.64,$23.64,$0.00,5.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,11,Shipping,10080,Fulfilled,BrandonG,,,,,,,25174,"76,462",Shipping,1452,Shipping,Shipping Tracking: 1Z90V7160318922889,Shipping,229890,UPS,1,CWL Brands,Shipped,10080,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,207,KB-3000,10128,Fulfilled,BrandonG,,,,,,,25233,"76,412",KB-3000,1249,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229777,UPS,1,CWL Brands,Shipped,10128,30,BG,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,196,KB-3002,10128,Fulfilled,BrandonG,,,,,,,25233,"76,413",KB-3002,1249,Zoom 12PK,Zoom 12PK,Sale,229777,UPS,1,CWL Brands,Shipped,10128,30,BG,2.00,$42.0000,1.00,$42.00,$84.00,$32.46,2.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,11,Shipping,10128,Fulfilled,BrandonG,,,,,,,25233,"76,414",Shipping,1249,Shipping,Shipping,Shipping,229777,UPS,1,CWL Brands,Shipped,10128,30,BG,1.00,$0.0000,1.00,$15.00,$15.00,$0.05,3.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,74,CC Processing,10128,Fulfilled,BrandonG,,,,,,,25233,"76,415",CC Processing,1249,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229777,UPS,1,CWL Brands,Shipped,10128,30,BG,1.00,$0.0000,1.00,$8.37,$8.37,$0.00,4.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,212,KB-2004,10128,Fulfilled,BrandonG,,,,,,,25233,"76,416",KB-2004,1249,RAW 60 ml single bottle,RAW 60 ml single bottle,Sale,229777,UPS,1,CWL Brands,Shipped,10128,30,BG,3.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,11,Shipping,10128,Fulfilled,BrandonG,,,,,,,25233,"76,440",Shipping,1249,Shipping,Shipping Tracking: 1Z90V7160325799385,Shipping,229777,UPS,1,CWL Brands,Shipped,10128,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
01-06-2026,1158,Jay Maha Inc,1421 Holmes Rd,Elgin,Illinois,60123,Jay Maha Inc,,205,KB-4003,10122,Fulfilled,admin,,,,,,,25216,"76,344",KB-4003,994,Mango-Tango MC 12CT,Mango-Tango MC 12CT,Sale,230476,UPS,1,CWL Brands,Shipped,10122,30,ADM,1.00,$864.0000,1.00,$684.00,$684.00,$174.74,1.00
01-06-2026,1158,Jay Maha Inc,1421 Holmes Rd,Elgin,Illinois,60123,Jay Maha Inc,,11,Shipping,10122,Fulfilled,admin,,,,,,,25216,"76,345",Shipping,994,Shipping,Shipping,Shipping,230476,UPS,1,CWL Brands,Shipped,10122,30,ADM,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,2.00
01-06-2026,1158,Jay Maha Inc,1421 Holmes Rd,Elgin,Illinois,60123,Jay Maha Inc,,74,CC Processing,10122,Fulfilled,admin,,,,,,,25216,"76,478",CC Processing,994,Credit Card Processing Fee,Credit Card Processing Fee,Sale,230476,UPS,1,CWL Brands,Shipped,10122,30,ADM,1.00,$0.0000,1.00,$21.12,$21.12,$0.00,3.00
01-06-2026,1158,Jay Maha Inc,1421 Holmes Rd,Elgin,Illinois,60123,Jay Maha Inc,,11,Shipping,10122,Fulfilled,admin,,,,,,,25216,"76,657",Shipping,994,Shipping,Shipping Tracking: 1Z90V7160300561543,Shipping,230476,UPS,1,CWL Brands,Shipped,10122,30,ADM,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-06-2026,1069,WILD SIDE FIRESTONE-FRS (CO),8196 Colorado Blvd Unit N-5,Firestone,Colorado,80525,WILD SIDE FIRESTONE-FRS (CO),,206,KB-4000,10124,Fulfilled,admin,,,,,,,25228,"76,399",KB-4000,905,Focus MC12,Focus MC12,Sale,229739,UPS,1,CWL Brands,Shipped,10124,30,ADM,4.00,$576.0000,2.00,$669.60,"$2,678.40",$867.34,2.00
01-06-2026,1069,WILD SIDE FIRESTONE-FRS (CO),8196 Colorado Blvd Unit N-5,Firestone,Colorado,80525,WILD SIDE FIRESTONE-FRS (CO),,11,Shipping,10124,Fulfilled,admin,,,,,,,25228,"76,436",Shipping,905,Shipping,Shipping Tracking: 1Z90V7160328987354,Shipping,229739,UPS,1,CWL Brands,Shipped,10124,30,ADM,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,207,KB-3000,10129,Fulfilled,DerekW,,,,,,,25235,"76,422",KB-3000,1558,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230483,UPS,1,CWL Brands,Shipped,10129,30,DW,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,11,Shipping,10129,Fulfilled,DerekW,,,,,,,25235,"76,423",Shipping,1558,Shipping,Shipping,Shipping,230483,UPS,1,CWL Brands,Shipped,10129,30,DW,1.00,$0.0000,1.00,$12.50,$12.50,$0.05,2.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,74,CC Processing,10129,Fulfilled,DerekW,,,,,,,25235,"76,443",CC Processing,1558,Credit Card Processing Fee,Credit Card Processing Fee,Sale,230483,UPS,1,CWL Brands,Shipped,10129,30,DW,1.00,$0.0000,1.00,$7.58,$7.58,$0.00,3.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,11,Shipping,10129,Fulfilled,DerekW,,,,,,,25235,"76,656",Shipping,1558,Shipping,Shipping Tracking: 1Z90V7160323028461,Shipping,230483,UPS,1,CWL Brands,Shipped,10129,30,DW,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-06-2026,1023,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,206,KB-4000,10126,Fulfilled,BrandonG,,,,,,,25230,"76,403",KB-4000,859,Focus MC12,Focus MC12,Sale,229760,UPS,1,CWL Brands,Shipped,10126,30,BG,3.00,$576.0000,1.00,$684.00,"$2,052.00",$643.43,1.00
01-06-2026,1023,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,74,CC Processing,10126,Fulfilled,BrandonG,,,,,,,25230,"76,404",CC Processing,859,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229760,UPS,1,CWL Brands,Shipped,10126,30,BG,1.00,$0.0000,1.00,$61.56,$61.56,$0.00,2.00
01-06-2026,1023,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,11,Shipping,10126,Fulfilled,BrandonG,,,,,,,25230,"76,444",Shipping,859,Shipping,Shipping Tracking: 1Z90V7160300761247,Shipping,229760,UPS,1,CWL Brands,Shipped,10126,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-06-2026,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,206,KB-4000,10077,Fulfilled,BrandonG,,,,,,,25170,"76,200",KB-4000,270,Focus MC12,Focus MC12,Sale,229845,UPS,1,CWL Brands,Shipped,10077,30,BG,4.00,$576.0000,1.00,$684.00,"$2,736.00",$857.90,1.00
01-06-2026,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,10077,Fulfilled,BrandonG,,,,,,,25170,"76,448",Shipping,270,Shipping,Shipping Tracking: 1Z90V7160337543404,Shipping,229845,UPS,1,CWL Brands,Shipped,10077,30,BG,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-06-2026,1830,Bio Evexia,22595 Pillsbury Avenue,Lakeville,Minnesota,55044,Eros Wholesalers,Joe Simmons,206,KB-4000,10111,Fulfilled,Jared,,,,,,,25204,"76,309",KB-4000,1604,Focus MC12,Focus MC12,Sale,229937,Saia,1,CWL Brands,Shipped,10111,30,JL,28.00,$576.0000,1.00,$626.40,"$17,539.20","$6,148.52",1.00
01-06-2026,1830,Bio Evexia,22595 Pillsbury Avenue,Lakeville,Minnesota,55044,Eros Wholesalers,Joe Simmons,11,Shipping,10111,Fulfilled,Jared,,,,,,,25204,"76,310",Shipping,1604,Shipping,Shipping,Shipping,229937,Saia,1,CWL Brands,Shipped,10111,30,JL,1.00,$0.0000,1.00,$263.00,$263.00,$0.05,2.00
